日時,プロダクト名,問題,X座標,Y座標
20250524172555,ザク表,汚れ,58,133
20250524172555,ザク表,汚れ,51,130
20250524172555,ザク表,汚れ,47,135
20250524172555,ザク表,汚れ,42,136
20250524172555,ザク表,汚れ,38,140
20250524172555,ザク表,汚れ,32,144
20250524172555,ザク表,汚れ,39,134
20250524172555,ザク表,汚れ,33,133
