日時,プロダクト名,問題,X座標,Y座標
20250524162130,ザク表,その他,110,29
20250524162130,ザク表,その他,110,34
20250524162130,ザク表,その他,110,37
20250524162130,ザク表,その他,121,113
20250524162130,ザク表,その他,127,109
20250524162130,ザク表,その他,131,103
20250524162130,ザク表,その他,125,136
20250524162130,ザク表,その他,114,135
20250524162130,ザク表,その他,115,131
20250524162130,ザク表,その他,48,118
20250524162130,ザク表,その他,43,113
20250524162130,ザク表,その他,39,107
